,network,experiment,cellType,data,design,method,designANDmethod,expDesign,combination,numberOfDiffExp,numberOfNodes,connectivity
11236,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X740,34,13,0.0
11237,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X886,22,15,0.0
11238,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1172,21,13,0.0
11239,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1959,34,11,0.0
11240,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X212,19,9,0.0
11241,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X327,20,11,0.0
11242,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1706,27,15,0.0
11243,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X307,35,15,0.0
11244,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1225,34,13,0.0
11245,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1889,20,14,0.0
11246,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1783,30,12,0.0
11247,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X882,21,12,0.0
11248,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X467,33,23,0.0
11249,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X563,29,17,0.0
11250,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1752,17,9,0.0
11251,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X271,24,13,0.0
11252,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X101,28,15,0.0
11253,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X887,21,13,0.0
11254,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X405,23,12,0.0
11255,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X116,27,14,0.0
11256,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1147,25,10,0.0
11257,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1127,23,12,0.0
11258,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X431,29,16,0.0
11259,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1786,22,14,0.0
11260,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X90,31,13,0.0
11261,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1246,19,9,0.0
11262,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1339,44,19,0.10526315789473684
11263,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X703,22,11,0.0
11264,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1458,30,11,0.0
11265,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1269,28,10,0.0
11266,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1262,38,15,0.0
11267,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1449,29,15,0.1333333333333333
11268,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1711,18,10,0.0
11269,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1518,30,18,0.0
11270,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X488,35,21,0.0
11271,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X630,30,14,0.0
11272,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X508,33,19,0.0
11273,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1654,27,13,0.0
11274,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X542,62,27,0.07407407407407407
11275,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1874,24,12,0.0
11276,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X402,38,16,0.0
11277,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1213,18,9,0.0
11278,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1036,30,18,0.0
11279,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X637,39,16,0.125
11280,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X119,22,9,0.0
11281,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X190,21,13,0.0
11282,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1653,37,11,0.0
11283,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X577,28,11,0.0
11284,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1909,23,12,0.0
11285,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1665,23,15,0.0
11286,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1289,26,16,0.0
11287,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X203,20,10,0.0
11288,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X55,35,20,0.0
11289,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X678,22,13,0.0
11290,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X514,31,17,0.0
11291,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X78,19,11,0.0
11292,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1268,18,8,0.0
11293,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X411,37,21,0.0
11294,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X148,17,9,0.0
11295,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1953,29,15,0.0
11296,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1572,28,18,0.0
11297,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1039,35,20,0.0
11298,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X599,36,12,0.16666666666666663
11299,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X150,20,12,0.0
11300,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1062,46,26,0.0
11301,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X377,23,12,0.0
11302,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X615,34,15,0.0
11303,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X693,18,8,0.0
11304,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X865,22,15,0.0
11305,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1556,31,19,0.0
11306,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1121,24,12,0.0
11307,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1822,30,17,0.0
11308,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X908,26,11,0.0
11309,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X2022,37,24,0.08333333333333337
11310,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X191,18,9,0.0
11311,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X737,24,10,0.0
11312,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X412,26,12,0.0
11313,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1560,20,12,0.0
11314,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X401,31,15,0.0
11315,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X888,21,12,0.0
11316,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X767,29,15,0.1333333333333333
11317,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X487,29,17,0.0
11318,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X995,38,24,0.0
11319,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1741,28,10,0.0
11320,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1814,29,17,0.0
11321,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1098,28,10,0.0
11322,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X792,26,8,0.0
11323,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1308,27,14,0.0
11324,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1941,24,10,0.0
11325,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X99,28,12,0.0
11326,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X193,18,8,0.0
11327,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1972,21,8,0.0
11328,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1442,29,10,0.0
11329,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X748,33,15,0.1333333333333333
11330,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X332,17,11,0.0
11331,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X969,45,27,0.0
11332,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1461,24,9,0.0
11333,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1026,44,26,0.07692307692307687
11334,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1809,33,15,0.0
11335,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X926,29,14,0.1428571428571429
11336,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X2031,33,20,0.0
11337,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X34,38,25,0.0
11338,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X704,24,11,0.0
11339,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1195,19,13,0.0
11340,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X21,34,23,0.0
11341,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X664,22,12,0.0
11342,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1366,19,11,0.0
11343,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X124,33,13,0.0
11344,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1002,38,21,0.0
11345,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X207,31,10,0.0
11346,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X660,22,11,0.0
11347,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1957,30,13,0.0
11348,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X75,20,9,0.0
11349,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X735,25,13,0.15384615384615385
11350,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X607,40,15,0.1333333333333333
11351,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X783,20,9,0.0
11352,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X453,34,23,0.0
11353,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X418,30,10,0.0
11354,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X952,21,10,0.0
11355,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X414,27,13,0.0
11356,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1031,48,29,0.06896551724137934
11357,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1274,24,14,0.0
11358,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1951,24,14,0.0
11359,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1641,39,17,0.0
11360,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1223,35,14,0.0
11361,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X916,29,14,0.1428571428571429
11362,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1083,31,19,0.0
11363,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1855,22,12,0.0
11364,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X939,35,15,0.1333333333333333
11365,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X174,21,12,0.0
11366,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1299,45,17,0.11764705882352944
11367,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X981,39,25,0.0
11368,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1689,24,16,0.0
11369,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1922,23,8,0.0
11370,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1070,39,25,0.07999999999999996
11371,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1151,26,12,0.0
11372,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X59,39,25,0.07999999999999996
11373,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1284,33,19,0.10526315789473684
11374,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1772,32,11,0.0
11375,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1509,57,25,0.07999999999999996
11376,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1212,21,10,0.0
11377,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X645,20,10,0.0
11378,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1891,19,10,0.0
11379,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X179,17,12,0.0
11380,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X562,31,21,0.0
11381,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1310,25,12,0.0
11382,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X215,14,7,0.0
11383,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1837,20,12,0.0
11384,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X420,31,8,0.0
11385,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X574,57,24,0.08333333333333337
11386,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1327,25,15,0.0
11387,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1406,18,11,0.0
11388,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X152,22,11,0.0
11389,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1865,19,13,0.0
11390,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1217,30,11,0.0
11391,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X262,23,12,0.0
11392,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X123,28,10,0.0
11393,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1257,39,13,0.0
11394,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X957,28,12,0.0
11395,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1346,18,8,0.0
11396,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1971,20,11,0.0
11397,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X675,20,11,0.0
11398,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1206,22,14,0.0
11399,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1650,28,12,0.0
11400,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X847,22,13,0.0
11401,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X240,20,8,0.0
11402,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1194,27,15,0.0
11403,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1074,36,20,0.0
11404,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1080,34,20,0.0
11405,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1907,22,13,0.0
11406,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X733,26,12,0.16666666666666663
11407,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X938,20,11,0.0
11408,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X470,28,18,0.0
11409,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X807,20,10,0.0
11410,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1791,28,10,0.0
11411,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1156,23,14,0.0
11412,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X902,27,10,0.0
11413,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X525,57,21,0.09523809523809523
11414,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1101,26,9,0.0
11415,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1376,21,12,0.0
11416,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1190,21,12,0.0
11417,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X350,22,13,0.0
11418,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1199,23,13,0.0
11419,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X302,26,10,0.0
11420,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X17,32,20,0.0
11421,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X634,40,14,0.0
11422,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1441,37,17,0.11764705882352944
11423,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1438,27,13,0.0
11424,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1166,21,13,0.0
11425,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X780,22,12,0.0
11426,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1326,23,14,0.0
11427,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X437,32,12,0.0
11428,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1905,20,15,0.0
11429,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1463,25,12,0.0
11430,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X2008,41,27,0.0
11431,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X458,31,19,0.0
11432,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X82,24,9,0.0
11433,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1468,21,8,0.0
11434,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1398,24,15,0.0
11435,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X167,20,11,0.0
11436,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X536,49,22,0.09090909090909094
11437,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X932,21,7,0.0
11438,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1693,25,16,0.0
11439,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1648,25,12,0.0
11440,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X768,27,8,0.0
11441,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X36,42,25,0.0
11442,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1963,23,11,0.0
11443,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X121,31,12,0.0
11444,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X205,30,9,0.0
11445,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1084,41,25,0.07999999999999996
11446,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1440,32,13,0.15384615384615385
11447,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X858,22,13,0.0
11448,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1436,31,14,0.0
11449,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1296,48,19,0.10526315789473684
11450,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1387,21,11,0.0
11451,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X92,32,13,0.0
11452,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1574,36,24,0.0
11453,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X176,21,12,0.0
11454,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X912,26,16,0.125
11455,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X241,20,8,0.0
11456,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X535,58,26,0.07692307692307687
11457,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1768,36,12,0.0
11458,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X730,27,15,0.1333333333333333
11459,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1610,33,12,0.0
11460,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X2005,41,26,0.0
11461,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1113,28,8,0.0
11462,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1108,30,11,0.18181818181818177
11463,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1857,19,11,0.0
11464,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1594,29,19,0.0
11465,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X2038,35,22,0.09090909090909094
11466,String850,Experiment1,Hacat,Methylation,,Limma,Limma,Y_F27_T2-X_F27_T2,X1281,32,17,0.11764705882352944
