,network,experiment,cellType,data,design,method,designANDmethod,expDesign,combination,numberOfDiffExp,numberOfNodes,connectivity
11516,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X746,1356,791,0.48925410872313524
11517,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X913,19,10,0.0
11518,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1583,7,4,
11519,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X821,781,474,0.4156118143459916
11520,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1709,7,4,
11521,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1579,1363,795,0.4830188679245283
11522,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X586,768,466,0.424892703862661
11523,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1847,781,477,0.4234800838574424
11524,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X2032,1,1,
11525,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X242,1,1,
11526,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X457,812,483,0.422360248447205
11527,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X2009,2,0,
11528,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1952,2,0,
11529,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X918,1358,791,0.48419721871049304
11530,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X549,3,1,
11531,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1439,3,0,
11532,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X100,2,0,
11533,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X450,1,1,
11534,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X35,3,0,
11535,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X2029,13,8,0.0
11536,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1253,3,2,
11537,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X979,6,3,
11538,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1424,5,4,
11539,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1231,1,0,
11540,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1625,4,0,
11541,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X719,1,0,
11542,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1359,2,1,
11543,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X348,3,0,
11544,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X904,785,471,0.4118895966029724
11545,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X796,3,0,
11546,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1184,2,0,
11547,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X859,2,0,
11548,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1557,1371,794,0.48362720403022674
11549,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X471,1400,818,0.5
11550,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X118,822,483,0.422360248447205
11551,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1803,791,471,0.4182590233545648
11552,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1228,1,1,
11553,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X291,3,0,
11554,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X140,1,1,
11555,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X496,1,1,
11556,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X686,6,4,
11557,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1353,782,466,0.4141630901287554
11558,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X2007,1400,819,0.4993894993894994
11559,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1015,768,469,0.4285714285714286
11560,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X732,4,1,
11561,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X147,24,13,0.0
11562,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X541,4,1,
11563,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1522,1,1,
11564,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X757,775,466,0.4291845493562232
11565,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X268,1,1,
11566,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X602,2,0,
11567,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X110,25,14,0.0
11568,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X282,1,0,
11569,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1163,789,481,0.4158004158004158
11570,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X621,10,6,0.0
11571,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1112,2,0,
11572,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1802,791,471,0.42250530785562634
11573,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1762,1,0,
11574,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X672,2,0,
11575,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1311,4,1,
11576,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1452,7,4,
11577,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1808,14,9,0.0
11578,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X209,7,4,
11579,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X544,2,0,
11580,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X345,4,0,
11581,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X2028,12,7,0.0
11582,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1259,1355,788,0.4809644670050761
11583,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1378,2,0,
11584,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X465,7,4,
11585,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1125,3,1,
11586,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X288,2,0,
11587,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X33,3,0,
11588,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1064,1370,812,0.49507389162561577
11589,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1897,1359,789,0.4816223067173637
11590,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1077,781,474,0.4156118143459916
11591,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X723,10,6,0.0
11592,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X750,6,4,
11593,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1635,3,0,
11594,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1692,4,1,
11595,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X28,3,0,
11596,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X740,1,0,
11597,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X886,815,479,0.4237995824634656
11598,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1172,1353,788,0.48223350253807107
11599,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1959,4,2,
11600,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X212,1363,793,0.4779319041614124
11601,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1706,1343,783,0.48659003831417624
11602,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1225,810,482,0.421161825726141
11603,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1889,3,0,
11604,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1783,793,475,0.42947368421052634
11605,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X467,10,6,0.0
11606,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1752,3,1,
11607,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X271,3,2,
11608,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X101,3,1,
11609,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X887,787,473,0.42071881606765327
11610,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X405,1415,822,0.4951338199513382
11611,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X116,823,484,0.4194214876033058
11612,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1127,4,2,
11613,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X431,7,4,
11614,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X90,2,0,
11615,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1246,3,0,
11616,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1269,800,473,0.4249471458773785
11617,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1262,8,5,0.0
11618,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1449,1352,791,0.48293299620733254
11619,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1711,7,4,
11620,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1518,6,4,
11621,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X488,1359,787,0.48665819567979673
11622,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X630,812,478,0.4246861924686193
11623,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1654,819,482,0.421161825726141
11624,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X542,1,0,
11625,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1874,11,7,0.0
11626,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X402,4,2,
11627,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1036,1,1,
11628,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X119,797,478,0.41841004184100417
11629,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1653,802,474,0.42616033755274263
11630,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1909,807,478,0.42050209205020916
11631,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1289,781,470,0.42340425531914894
11632,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X203,795,478,0.41631799163179917
11633,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X55,781,477,0.4234800838574424
11634,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X678,2,0,
11635,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1268,793,470,0.4170212765957447
11636,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X411,2,0,
11637,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X148,1360,790,0.4835443037974684
11638,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1953,3,0,
11639,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1572,2,0,
11640,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1039,3,2,
11641,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X599,1343,785,0.48152866242038217
11642,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X150,1367,795,0.4867924528301887
11643,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1062,2,0,
11644,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X615,3,1,
11645,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X693,784,471,0.4309978768577495
11646,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X865,3,0,
11647,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1556,1357,787,0.48411689961880555
11648,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1121,3,0,
11649,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1822,3,0,
11650,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X908,1,1,
11651,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X2022,2,1,
11652,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X737,3,0,
11653,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X412,4,1,
11654,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1560,3,1,
11655,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X401,16,8,0.0
11656,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X487,4,2,
11657,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X995,1,0,
11658,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1741,1,0,
11659,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1814,1362,791,0.48166877370417194
11660,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1098,781,471,0.4267515923566879
11661,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X792,1,0,
11662,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1308,3,0,
11663,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1941,1408,821,0.4945188794153471
11664,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X99,3,0,
11665,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1972,795,471,0.4140127388535032
11666,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1442,2,0,
11667,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X748,8,5,0.0
11668,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X969,810,482,0.421161825726141
11669,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1461,784,471,0.4309978768577495
11670,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1809,12,8,0.0
11671,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X926,3,0,
11672,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X2031,12,8,0.0
11673,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X34,2,0,
11674,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X704,1,1,
11675,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1195,1349,791,0.48419721871049304
11676,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X21,1378,796,0.4824120603015075
11677,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X664,3,1,
11678,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1366,1359,794,0.4848866498740554
11679,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X124,2,0,
11680,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1002,1358,789,0.48669201520912553
11681,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X207,1,0,
11682,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X660,1351,789,0.4790874524714829
11683,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1957,7,2,
11684,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X75,787,470,0.42340425531914894
11685,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X735,3,0,
11686,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X607,4,1,
11687,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X783,3,2,
11688,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X418,2,0,
11689,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X414,3,0,
11690,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1951,3,0,
11691,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1641,1357,788,0.48223350253807107
11692,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X916,1353,788,0.48223350253807107
11693,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X939,1349,791,0.48419721871049304
11694,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X174,8,5,0.0
11695,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X1299,2,1,
11696,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T48-X_F27_T48,X981,1396,817,0.4981640146878825
